record,reasons
"{'timestamp': '2025-08-24T04:30:45.490058Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'kheer-76032e', 'id': 'int-ec9e79ec56', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 liked Kheer (Rice Pudding)'}",['duplicate_id']
"{'timestamp': '2025-09-29T04:30:23.085356Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'khichdi-4a02f193', 'id': 'int-ecccaaec9b', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a liked Khichdi'}",['duplicate_id']
"{'timestamp': '2025-08-09T04:30:36.909952Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'egg-fried-rice-8c141f', 'id': 'int-ece1de9168', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Egg Fried Rice'}",['duplicate_id']
"{'timestamp': '2025-11-06T04:30:25.201387Z', 'metadata': {'rating': 3}, 'type': 'rating', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-ed142e63be', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 rated Chicken Biryani (Dum Style) 3 stars'}",['duplicate_id']
"{'timestamp': '2025-11-08T04:30:44.032528Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-ed819b0c4c', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni liked Gulab Jamun'}",['duplicate_id']
"{'timestamp': '2025-10-29T04:30:32.316857Z', 'metadata': {'rating': 4}, 'type': 'rating', 'recipe_id': 'idli-sambar-95c3a4', 'id': 'int-edc779ff19', 'user_id': 'meera_nair', 'description': 'meera_nair rated Idli with Sambar 4 stars'}",['duplicate_id']
"{'description': 'Kheer (Rice Pudding) viewed by omar_hassan on ios', 'type': 'view', 'timestamp': '2024-11-19T10:02:59.480752Z', 'id': 'int-edd6e608ab', 'recipe_id': 'kheer-76032e', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'search', 'duration_seconds': 74, 'scroll_depth': 0.57}, 'session_id': 'sess-3176f5305c', 'user_id': 'omar_hassan'}",['duplicate_id']
"{'description': 'noodleninja_15f1 rated Sweet Corn Soup 5 stars', 'type': 'rating', 'timestamp': '2025-05-12T23:16:01.544459Z', 'id': 'int-ee214e254a', 'recipe_id': 'sweet-corn-soup-a48a81', 'metadata': {'platform': 'ios', 'device': 'mobile', 'rating': 5, 'referrer': 'search', 'sentiment': 'positive'}, 'session_id': 'sess-ab6e4f5d9d', 'user_id': 'noodleninja_15f1'}",['duplicate_id']
"{'timestamp': '2025-08-02T04:30:35.492316Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chole-masala-4e3599', 'id': 'int-ee7e009136', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a viewed Chole Masala'}",['duplicate_id']
"{'timestamp': '2025-08-21T04:30:43.583737Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-f02ee8c811', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Gulab Jamun'}",['duplicate_id']
"{'timestamp': '2025-09-26T04:30:42.108948Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chocolate-cake-4502d7', 'id': 'int-f04d0e6a6e', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Chocolate Cake (One Bowl)'}",['duplicate_id']
"{'description': 'Idli with Sambar viewed by rohan_kulkarni on ios', 'type': 'view', 'timestamp': '2025-03-30T05:01:46.126374Z', 'id': 'int-f07c0f7785', 'recipe_id': 'idli-sambar-95c3a4', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'search', 'duration_seconds': 37, 'scroll_depth': 0.95}, 'session_id': 'sess-2129fae9dd', 'user_id': 'rohan_kulkarni'}",['duplicate_id']
"{'timestamp': '2025-10-08T04:30:34.747367Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'dal-tadka-3ff42f', 'id': 'int-f09d621a43', 'user_id': 'omar_hassan', 'description': 'omar_hassan liked Dal Tadka (Yellow Lentils with Tadka)'}",['duplicate_id']
"{'timestamp': '2025-11-07T04:30:24.943208Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-f0d44b7ade', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Chicken Biryani (Dum Style)'}",['duplicate_id']
"{'timestamp': '2025-10-22T04:30:29.497929Z', 'metadata': {'success': True, 'time_taken_minutes': 51}, 'type': 'attempt', 'recipe_id': 'sweet-corn-soup-a48a81', 'id': 'int-f13b2958c8', 'user_id': 'omar_hassan', 'description': 'omar_hassan attempted Sweet Corn Soup (success)'}",['duplicate_id']
"{'timestamp': '2025-08-30T04:30:22.171948Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'khichdi-4a02f193', 'id': 'int-f15a7de7e4', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Khichdi'}",['duplicate_id']
"{'timestamp': '2025-11-07T04:30:35.584568Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chole-masala-4e3599', 'id': 'int-f18748491d', 'user_id': 'omar_hassan', 'description': 'omar_hassan viewed Chole Masala'}",['duplicate_id']
"{'timestamp': '2025-09-02T04:30:34.271423Z', 'metadata': {'success': True, 'time_taken_minutes': 110}, 'type': 'attempt', 'recipe_id': 'pav-bhaji-86fc2e', 'id': 'int-f20c16afb4', 'user_id': 'meera_nair', 'description': 'meera_nair attempted Pav Bhaji (success)'}",['duplicate_id']
"{'description': 'Gulab Jamun viewed by noodleninja on web', 'type': 'view', 'timestamp': '2025-08-13T12:03:42.716277Z', 'id': 'int-f219f09d52', 'recipe_id': 'gulab-jamun-5bb2c2', 'metadata': {'platform': 'web', 'device': 'tablet', 'referrer': 'search', 'duration_seconds': 46, 'scroll_depth': 0.44}, 'session_id': 'sess-ef30ee9046', 'user_id': 'noodleninja'}",['duplicate_id']
"{'timestamp': '2025-08-19T04:30:40.152732Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'veg-burrito-d6c1f6', 'id': 'int-f23e9b6613', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Veg Burrito'}",['duplicate_id']
"{'description': 'noodleninja_15f1 rated Dal Tadka (Yellow Lentils with Tadka) 2 stars', 'type': 'rating', 'timestamp': '2025-05-13T00:23:30.544459Z', 'id': 'int-f26ee38a84', 'recipe_id': 'dal-tadka-3ff42f', 'metadata': {'platform': 'web', 'device': 'tablet', 'rating': 2, 'referrer': 'search', 'sentiment': 'negative'}, 'session_id': 'sess-d86f9495f4', 'user_id': 'noodleninja_15f1'}",['duplicate_id']
"{'description': 'meera_nair rated Chocolate Cake (One Bowl) 4 stars', 'type': 'rating', 'timestamp': '2025-11-09T01:37:33.655356Z', 'id': 'int-f28b1ee1d7', 'recipe_id': 'chocolate-cake-4502d7', 'metadata': {'platform': 'web', 'device': 'tablet', 'rating': 4, 'referrer': 'homepage', 'sentiment': 'positive'}, 'session_id': 'sess-7fdf6b32f0', 'user_id': 'meera_nair'}",['duplicate_id']
"{'timestamp': '2025-10-19T04:30:30.478878Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'tomato-soup-65137c', 'id': 'int-f2cce23009', 'user_id': 'meera_nair', 'description': 'meera_nair liked Tomato Basil Soup'}",['duplicate_id']
"{'timestamp': '2025-11-04T04:30:42.499471Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'chocolate-cake-4502d7', 'id': 'int-f2debd3331', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a liked Chocolate Cake (One Bowl)'}",['duplicate_id']
"{'description': 'noodleninja_8a8a rated Sweet Corn Soup 4 stars', 'type': 'rating', 'timestamp': '2025-04-18T09:50:51.765033Z', 'id': 'int-f332db7966', 'recipe_id': 'sweet-corn-soup-a48a81', 'metadata': {'platform': 'web', 'device': 'tablet', 'rating': 4, 'referrer': 'search', 'sentiment': 'positive'}, 'session_id': 'sess-cd667f7313', 'user_id': 'noodleninja_8a8a'}",['duplicate_id']
"{'timestamp': '2025-08-13T04:30:36.156429Z', 'metadata': {'rating': 3}, 'type': 'rating', 'recipe_id': 'chole-masala-4e3599', 'id': 'int-f3756dc73d', 'user_id': 'meera_nair', 'description': 'meera_nair rated Chole Masala 3 stars'}",['duplicate_id']
"{'timestamp': '2025-09-23T04:30:26.085883Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-f446748537', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Veg Hakka Noodles'}",['duplicate_id']
"{'description': 'currymaster rated Pav Bhaji 4 stars', 'type': 'rating', 'timestamp': '2025-04-02T12:12:10.606006Z', 'id': 'int-f4c1eb264d', 'recipe_id': 'pav-bhaji-86fc2e', 'metadata': {'platform': 'android', 'device': 'mobile', 'rating': 4, 'referrer': 'social', 'sentiment': 'positive'}, 'session_id': 'sess-9d1794c683', 'user_id': 'currymaster'}",['duplicate_id']
"{'timestamp': '2025-11-18T04:30:42.639465Z', 'metadata': {'rating': 4}, 'type': 'rating', 'recipe_id': 'chocolate-cake-4502d7', 'id': 'int-f4e446de23', 'user_id': 'omar_hassan', 'description': 'omar_hassan rated Chocolate Cake (One Bowl) 4 stars'}",['duplicate_id']
"{'timestamp': '2025-11-16T04:30:31.454280Z', 'metadata': {'success': False, 'time_taken_minutes': 120}, 'type': 'attempt', 'recipe_id': 'masala-dosa-87c68c', 'id': 'int-f51fc8fcbe', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma attempted Masala Dosa with Potato Masala (failed)'}",['duplicate_id']
"{'description': 'Tomato Basil Soup viewed by meera_nair on ios', 'type': 'view', 'timestamp': '2025-11-09T01:12:06.655356Z', 'id': 'int-f59563772a', 'recipe_id': 'tomato-soup-65137c', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'suggested', 'duration_seconds': 18, 'scroll_depth': 0.42}, 'session_id': 'sess-8623e6a9f4', 'user_id': 'meera_nair'}",['duplicate_id']
"{'timestamp': '2025-08-29T04:30:44.744975Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'kheer-76032e', 'id': 'int-f5dd8e9a10', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Kheer (Rice Pudding)'}",['duplicate_id']
"{'description': 'Pasta Alfredo viewed by noodleninja on ios', 'type': 'view', 'timestamp': '2025-08-13T15:35:11.716277Z', 'id': 'int-f601b56c40', 'recipe_id': 'pasta-alfredo-c7f2cd', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'homepage', 'duration_seconds': 82, 'scroll_depth': 0.31}, 'session_id': 'sess-d37226b80e', 'user_id': 'noodleninja'}",['duplicate_id']
"{'description': 'noodleninja_15f1 liked Gulab Jamun', 'type': 'like', 'timestamp': '2025-05-13T00:33:41.544459Z', 'id': 'int-f60e4139f0', 'recipe_id': 'gulab-jamun-5bb2c2', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'homepage'}, 'session_id': 'sess-d86f9495f4', 'user_id': 'noodleninja_15f1'}",['duplicate_id']
"{'description': 'tandooritiger liked Sweet Corn Soup', 'type': 'like', 'timestamp': '2025-07-24T11:35:05.004880Z', 'id': 'int-f6e97fcfc3', 'recipe_id': 'sweet-corn-soup-a48a81', 'metadata': {'platform': 'android', 'device': 'mobile', 'referrer': 'homepage'}, 'session_id': 'sess-85e4ebb005', 'user_id': 'tandooritiger'}",['duplicate_id']
"{'timestamp': '2025-09-13T04:30:40.091435Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'veg-burrito-d6c1f6', 'id': 'int-f77228d66a', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Veg Burrito'}",['duplicate_id']
"{'timestamp': '2025-11-06T04:30:28.996710Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'sweet-corn-soup-a48a81', 'id': 'int-f789ffc209', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Sweet Corn Soup'}",['duplicate_id']
"{'description': 'aarav_sharma attempted Egg Fried Rice (success)', 'type': 'attempt', 'timestamp': '2024-11-15T05:44:03.195091Z', 'id': 'int-f7aecb383b', 'recipe_id': 'egg-fried-rice-8c141f', 'metadata': {'success': True, 'notes': '', 'device': 'mobile', 'platform': 'ios', 'referrer': 'homepage', 'time_taken_minutes': 112}, 'session_id': 'sess-e483ae6437', 'user_id': 'aarav_sharma'}",['duplicate_id']
"{'timestamp': '2025-09-07T04:30:40.591340Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'veg-burrito-d6c1f6', 'id': 'int-f80d11ec81', 'user_id': 'omar_hassan', 'description': 'omar_hassan liked Veg Burrito'}",['duplicate_id']
"{'description': 'aarav_sharma liked Chole Masala', 'type': 'like', 'timestamp': '2024-11-15T04:49:41.195091Z', 'id': 'int-f82beb69a2', 'recipe_id': 'chole-masala-4e3599', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'search'}, 'session_id': 'sess-19953db438', 'user_id': 'aarav_sharma'}",['duplicate_id']
"{'timestamp': '2025-08-12T04:30:38.464772Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-curry-9bf96a', 'id': 'int-f9051c9262', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Home-style Chicken Curry'}",['duplicate_id']
"{'timestamp': '2025-11-19T04:30:31.673654Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'idli-sambar-95c3a4', 'id': 'int-f99aaeadf5', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Idli with Sambar'}",['duplicate_id']
"{'description': 'tandooritiger attempted Tomato Basil Soup (success)', 'type': 'attempt', 'timestamp': '2025-07-24T10:02:31.004880Z', 'id': 'int-f99c75cd92', 'recipe_id': 'tomato-soup-65137c', 'metadata': {'success': True, 'notes': '', 'device': 'mobile', 'platform': 'android', 'referrer': 'search', 'time_taken_minutes': 71}, 'session_id': 'sess-a5cacd0a2e', 'user_id': 'tandooritiger'}",['duplicate_id']
"{'description': 'Dal Tadka (Yellow Lentils with Tadka) viewed by noodleninja on ios', 'type': 'view', 'timestamp': '2025-08-13T14:24:08.716277Z', 'id': 'int-f99de2bc19', 'recipe_id': 'dal-tadka-3ff42f', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'search', 'duration_seconds': 8, 'scroll_depth': 0.5}, 'session_id': 'sess-262453ee30', 'user_id': 'noodleninja'}",['duplicate_id']
"{'description': 'Chocolate Cake (One Bowl) viewed by noodleninja_8a8a on ios', 'type': 'view', 'timestamp': '2025-04-18T07:50:37.765033Z', 'id': 'int-fa546ac521', 'recipe_id': 'chocolate-cake-4502d7', 'metadata': {'platform': 'ios', 'device': 'mobile', 'referrer': 'social', 'duration_seconds': 55, 'scroll_depth': 0.23}, 'session_id': 'sess-cd667f7313', 'user_id': 'noodleninja_8a8a'}",['duplicate_id']
"{'timestamp': '2025-08-17T04:30:33.880497Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'pav-bhaji-86fc2e', 'id': 'int-fa929366dc', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Pav Bhaji'}",['duplicate_id']
"{'timestamp': '2025-11-25T04:30:31.046822Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'masala-dosa-87c68c', 'id': 'int-fac4302f8c', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh viewed Masala Dosa with Potato Masala'}",['duplicate_id']
"{'timestamp': '2025-11-03T04:30:24.643327Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chicken-biryani-949171', 'id': 'int-fac9094474', 'user_id': 'aarav_sharma', 'description': 'aarav_sharma viewed Chicken Biryani (Dum Style)'}",['duplicate_id']
"{'timestamp': '2025-08-27T04:30:25.971782Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-fad1f6fe06', 'user_id': 'noodleninja', 'description': 'noodleninja viewed Veg Hakka Noodles'}",['duplicate_id']
"{'description': 'Veg Manchurian (Gravy) viewed by tandooritiger on web', 'type': 'view', 'timestamp': '2025-07-24T10:14:41.004880Z', 'id': 'int-fb11be4ce9', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'metadata': {'platform': 'web', 'device': 'desktop', 'referrer': 'homepage', 'duration_seconds': 25, 'scroll_depth': 0.54}, 'session_id': 'sess-a7e9d44258', 'user_id': 'tandooritiger'}",['duplicate_id']
"{'timestamp': '2025-10-07T04:30:27.421439Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'veg-manchurian-gravy-dd9ca6', 'id': 'int-fb6425b53a', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Veg Manchurian (Gravy)'}",['duplicate_id']
"{'timestamp': '2025-10-17T04:30:38.187173Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'chicken-curry-9bf96a', 'id': 'int-fbd55f97ff', 'user_id': 'currymaster', 'description': 'currymaster viewed Home-style Chicken Curry'}",['duplicate_id']
"{'description': 'Kheer (Rice Pudding) viewed by tandooritiger on web', 'type': 'view', 'timestamp': '2025-07-24T11:12:40.004880Z', 'id': 'int-fc0943e17c', 'recipe_id': 'kheer-76032e', 'metadata': {'platform': 'web', 'device': 'desktop', 'referrer': 'search', 'duration_seconds': 46, 'scroll_depth': 0.73}, 'session_id': 'sess-85e4ebb005', 'user_id': 'tandooritiger'}",['duplicate_id']
"{'description': 'currymaster attempted Kheer (Rice Pudding) (success)', 'type': 'attempt', 'timestamp': '2025-04-02T11:12:42.606006Z', 'id': 'int-fc52b2a338', 'recipe_id': 'kheer-76032e', 'metadata': {'success': True, 'notes': '', 'device': 'tablet', 'platform': 'web', 'referrer': 'homepage', 'time_taken_minutes': 10}, 'session_id': 'sess-a2f671ff8f', 'user_id': 'currymaster'}",['duplicate_id']
"{'timestamp': '2025-07-31T04:30:43.032580Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'gulab-jamun-5bb2c2', 'id': 'int-fc8936c5e6', 'user_id': 'noodleninja_8a8a', 'description': 'noodleninja_8a8a viewed Gulab Jamun'}",['duplicate_id']
"{'timestamp': '2025-09-06T04:30:44.679700Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'kheer-76032e', 'id': 'int-fd1a9859a9', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Kheer (Rice Pudding)'}",['duplicate_id']
"{'timestamp': '2025-10-13T04:30:28.964374Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'sweet-corn-soup-a48a81', 'id': 'int-fd48d53406', 'user_id': 'rohan_kulkarni', 'description': 'rohan_kulkarni viewed Sweet Corn Soup'}",['duplicate_id']
"{'timestamp': '2025-09-26T04:30:26.525773Z', 'metadata': {'rating': 3}, 'type': 'rating', 'recipe_id': 'veg-hakka-noodles-8d614e', 'id': 'int-fdb2f0eaf6', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 rated Veg Hakka Noodles 3 stars'}",['duplicate_id']
"{'timestamp': '2025-11-24T04:30:40.533541Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'veg-burrito-d6c1f6', 'id': 'int-fdd7cdcc50', 'user_id': 'currymaster', 'description': 'currymaster viewed Veg Burrito'}",['duplicate_id']
"{'timestamp': '2025-08-26T04:30:34.399671Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'dal-tadka-3ff42f', 'id': 'int-fde6d32ea7', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh viewed Dal Tadka (Yellow Lentils with Tadka)'}",['duplicate_id']
"{'timestamp': '2025-08-15T04:30:35.916537Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'chole-masala-4e3599', 'id': 'int-fe41b55fea', 'user_id': 'priya_deshmukh', 'description': 'priya_deshmukh liked Chole Masala'}",['duplicate_id']
"{'timestamp': '2025-10-10T04:30:38.369725Z', 'metadata': {'device': 'mobile'}, 'type': 'view', 'recipe_id': 'chicken-curry-9bf96a', 'id': 'int-fe48bb2fcc', 'user_id': 'noodleninja_15f1', 'description': 'noodleninja_15f1 viewed Home-style Chicken Curry'}",['duplicate_id']
"{'timestamp': '2025-10-10T04:30:31.189536Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'masala-dosa-87c68c', 'id': 'int-fe62aaa671', 'user_id': 'omar_hassan', 'description': 'omar_hassan liked Masala Dosa with Potato Masala'}",['duplicate_id']
"{'description': 'Paneer Butter Masala viewed by noodleninja_8a8a on web', 'type': 'view', 'timestamp': '2025-04-18T10:06:07.765033Z', 'id': 'int-fe766956f6', 'recipe_id': 'paneer-butter-masala-5f759d', 'metadata': {'platform': 'web', 'device': 'desktop', 'referrer': 'search', 'duration_seconds': 23, 'scroll_depth': 0.73}, 'session_id': 'sess-cd667f7313', 'user_id': 'noodleninja_8a8a'}",['duplicate_id']
"{'timestamp': '2025-09-02T04:30:31.582419Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'idli-sambar-95c3a4', 'id': 'int-feac9952bd', 'user_id': 'currymaster', 'description': 'currymaster viewed Idli with Sambar'}",['duplicate_id']
"{'timestamp': '2025-08-04T04:30:33.108133Z', 'metadata': {}, 'type': 'like', 'recipe_id': 'aloo-paratha-0625dd', 'id': 'int-feb76d9e98', 'user_id': 'meera_nair', 'description': 'meera_nair liked Aloo Paratha'}",['duplicate_id']
"{'timestamp': '2025-09-14T04:30:28.689595Z', 'metadata': {'device': 'desktop'}, 'type': 'view', 'recipe_id': 'sweet-corn-soup-a48a81', 'id': 'int-feb8783078', 'user_id': 'tandooritiger', 'description': 'tandooritiger viewed Sweet Corn Soup'}",['duplicate_id']
